"","bathrm","hf_bathrm","heat","ac","rooms","bedrm","ayb","yr_rmdl","eyb","stories","saledate","price","gba","style","grade","extwall","kitchens","fireplaces","landarea"
"1060",1,0,"Forced Air","N",4,2,1959,NA,1959,1,"2000-09-22 00:00:00",92000,1004,"1 Story","Average","Stucco",1,0,2125
"1061",1,0,"Forced Air","Y",8,2,1926,2001,1964,1,"2002-03-22 00:00:00",131100,1058,"1 Story","Average","Vinyl Siding",1,0,4563
"1062",3,1,"Forced Air","Y",12,7,2006,NA,2010,2,"2016-12-08 00:00:00",416200,2129,"2 Story","Above Average","Common Brick",1,0,4938
"1063",2,0,"Hot Water Rad","N",6,2,1932,NA,1943,1,"2017-06-12 00:00:00",245800,902,"1 Story","Average","Common Brick",1,0,2400
"1064",1,1,"Warm Cool","Y",6,3,1924,NA,1954,1.5,"2010-05-06 00:00:00",199300,966,"1.5 Story Fin","Average","Aluminum",1,0,2400
"1065",1,0,"Forced Air","Y",5,2,1922,NA,1943,1,"1992-04-22 00:00:00",66800,960,"1 Story","Average","Shingle",1,0,4000
"1066",2,1,"Forced Air","Y",7,4,1967,NA,1974,1,"2012-01-04 00:00:00",212200,1056,"1 Story","Average","Common Brick",1,0,8830
"1067",3,1,"Forced Air","Y",10,6,2010,NA,2013,2,"2010-07-28 00:00:00",319300,2248,"2 Story","Above Average","Brick/Siding",1,0,4518
"1068",2,1,"Forced Air","Y",7,3,1960,NA,1971,1,"2004-05-25 00:00:00",202100,1470,"1 Story","Above Average","Common Brick",1,0,9031
"1069",3,0,"Forced Air","Y",10,6,2004,NA,2008,1.25,"2005-03-01 00:00:00",297000,2323,"1 Story","Average","Common Brick",1,0,6000
"1070",3,1,"Forced Air","Y",8,4,2016,NA,2017,2,"2016-07-20 00:00:00",415600,1618,"2 Story","Above Average","Brick/Siding",1,0,3000
"1071",2,0,"Hot Water Rad","N",6,3,1965,NA,1973,1,"2010-04-01 00:00:00",212800,1256,"1 Story","Average","Common Brick",1,0,6160
"1072",3,0,"Hot Water Rad","N",7,4,1937,NA,1954,2,"2000-11-22 00:00:00",167700,1708,"2 Story","Average","Common Brick",1,1,8756
"1073",3,0,"Forced Air","Y",9,5,1927,2011,1964,1,"2011-07-26 00:00:00",266200,1265,"1 Story","Average","Stucco",1,1,9736
"1074",1,1,"Forced Air","Y",6,3,1941,2010,1964,1,"2012-04-02 00:00:00",203000,1720,"1 Story","Average","Common Brick",1,1,5988
"1075",1,1,"Hot Water Rad","N",7,2,1940,NA,1957,2,"2002-03-27 00:00:00",144600,1388,"2 Story","Above Average","Common Brick",1,1,5417
"1076",1,0,"Hot Water Rad","N",6,2,1909,NA,1954,2,"2018-04-03 00:00:00",184200,1024,"2 Story","Average","Shingle",1,0,2500
"1077",3,2,"Forced Air","Y",8,4,2009,NA,2012,3,"2010-03-11 00:00:00",357500,2892,"3 Story","Above Average","Brick/Siding",1,0,3471
"1078",3,1,"Forced Air","Y",8,3,1910,2011,1964,2,"2011-12-23 00:00:00",261600,1592,"2 Story","Average","Vinyl Siding",1,0,3932
"1079",3,1,"Forced Air","Y",8,4,1995,NA,1998,1,"2012-02-13 00:00:00",196500,1560,"1 Story","Average","Common Brick",1,1,5000
"1080",2,1,"Forced Air","Y",6,3,1960,NA,1976,1,"2012-03-06 00:00:00",229700,1179,"1 Story","Average","Brick/Siding",1,1,4136
"1081",1,1,"Forced Air","Y",8,3,1911,1990,1964,2,"1997-03-21 00:00:00",84100,1184,"2 Story","Average","Aluminum",1,0,2500
"1082",1,1,"Forced Air","Y",7,3,1907,2006,1964,2,"2006-03-31 00:00:00",291400,1216,"2 Story","Average","Vinyl Siding",1,0,2500
"1083",3,1,"Forced Air","Y",6,3,2008,NA,2011,2,"2010-10-21 00:00:00",266400,1584,"2 Story","Above Average","Brick/Siding",1,0,2500
"1084",2,1,"Warm Cool","Y",5,3,1924,2006,1957,1,"2006-05-31 00:00:00",249300,800,"1 Story","Above Average","Stone Veneer",1,0,2348
"1085",1,1,"Forced Air","Y",6,3,1912,2014,1964,2,"2014-02-28 00:00:00",280300,1350,"1.5 Story Fin","Average","Common Brick",1,0,5000
"1086",1,1,"Hot Water Rad","Y",8,3,1945,NA,1956,1,"2012-02-06 00:00:00",184800,1242,"1 Story","Average","Wood Siding",1,0,5822
"1087",3,1,"Forced Air","Y",8,4,2014,NA,2015,2,"2015-04-23 00:00:00",345000,1620,"2 Story","Above Average","Brick/Siding",1,0,3893
"1088",2,0,"Forced Air","Y",5,4,1923,2014,1964,1,"2014-05-06 00:00:00",254500,805,"1 Story","Average","Common Brick",1,1,3964
"1089",2,1,"Forced Air","Y",6,3,2010,NA,2013,2,"2011-01-04 00:00:00",259800,1200,"2 Story","Above Average","Brick/Siding",1,0,3896
"1090",3,1,"Forced Air","Y",10,4,1913,2007,1964,2,"2007-01-18 00:00:00",393300,1890,"2 Story","Average","Vinyl Siding",1,0,5241
"1091",2,0,"Forced Air","Y",6,3,1925,2013,1964,2,"2014-01-22 00:00:00",295800,1294,"2 Story","Average","Vinyl Siding",1,0,4761
"1092",4,1,"Forced Air","Y",12,6,2008,NA,2011,3,"2015-08-28 00:00:00",369700,3078,"3 Story","Above Average","Vinyl Siding",1,0,5326
"1093",1,1,"Forced Air","Y",6,2,1923,2006,1954,1.5,"2003-09-08 00:00:00",143700,1476,"1.5 Story Fin","Average","Vinyl Siding",1,0,4280
"1094",1,1,"Forced Air","Y",6,3,1900,2011,1964,2,"2015-09-02 00:00:00",239600,924,"2 Story","Average","Vinyl Siding",1,0,2853
"1095",3,1,"Forced Air","Y",8,4,2014,NA,2015,2,"2014-09-04 00:00:00",318900,1392,"2 Story","Above Average","Brick/Siding",1,0,4857
"1096",2,0,"Forced Air","Y",5,3,1920,2010,1964,1,"2011-07-12 00:00:00",229100,1210,"1 Story","Average","Common Brick",1,1,5964
"1097",2,1,"Forced Air","Y",8,4,2015,NA,2016,2,"2016-06-24 00:00:00",448500,2250,"2 Story","Above Average","Brick/Siding",1,0,5688
"1098",1,1,"Forced Air","Y",6,3,1969,2010,1983,2,"2011-03-03 00:00:00",208300,1315,"2 Story","Average","Common Brick",1,0,3819
"1099",3,1,"Forced Air","Y",7,4,2017,NA,2017,2,"2018-01-23 00:00:00",447500,1626,"2 Story","Above Average","Brick/Siding",1,0,4682
"1100",1,1,"Hot Water Rad","N",6,3,1968,NA,1980,2,"2006-11-30 00:00:00",238000,1354,"2 Story","Average","Brick Veneer",1,0,3500
"1101",3,0,"Forced Air","Y",5,3,1927,2013,1964,1,"2013-12-30 00:00:00",249000,990,"1 Story","Average","Vinyl Siding",1,0,2980
"1102",4,1,"Forced Air","Y",7,5,2007,NA,2010,2,"2018-07-03 00:00:00",405000,1800,"2 Story","Above Average","Common Brick",1,0,2145
"1103",2,0,"Forced Air","Y",5,3,1922,2007,1957,2,"2008-05-09 00:00:00",256900,1116,"2 Story","Average","Vinyl Siding",1,0,2897
"1104",3,1,"Forced Air","Y",8,4,2007,NA,2010,3,"2008-10-21 00:00:00",310200,1600,"3 Story","Above Average","Common Brick",1,0,5670
"1105",3,1,"Forced Air","Y",8,4,2010,NA,2012,2,"2013-03-21 00:00:00",274100,2040,"2 Story","Average","Vinyl Siding",1,0,3366
"1106",3,1,"Forced Air","Y",4,4,2005,NA,2010,2.5,"2005-01-12 00:00:00",319200,1709,"2.5 Story Fin","Good Quality","Vinyl Siding",1,1,4271
"1107",1,1,"Forced Air","Y",6,3,1909,1995,1954,2,"2003-06-19 00:00:00",130900,1160,"2 Story","Average","Vinyl Siding",1,0,3016
"1108",1,1,"Forced Air","Y",8,3,1950,2005,1960,2,"2005-04-26 00:00:00",274600,1488,"2 Story","Average","Common Brick",1,2,2000
"1109",1,0,"Hot Water Rad","N",7,3,1919,NA,1943,2,"2018-05-08 00:00:00",199200,1264,"2 Story","Average","Brick/Siding",1,0,3142
"1110",1,0,"Hot Water Rad","N",4,1,1925,1998,1954,1,"1998-08-28 00:00:00",72900,624,"1 Story","Average","Concrete",1,0,4320
"1111",2,1,"Warm Cool","Y",9,5,1924,2006,1964,2,"2007-06-20 00:00:00",328700,1368,"2 Story","Average","Vinyl Siding",1,0,4322
"1112",2,1,"Forced Air","Y",6,3,1912,1999,1967,2,"2007-09-25 00:00:00",355900,1764,"2.5 Story Fin","Above Average","Vinyl Siding",1,1,3610
"1113",1,1,"Forced Air","Y",6,3,1901,2012,1964,2,"2013-02-11 00:00:00",213500,924,"2 Story","Average","Vinyl Siding",1,0,2893
"1114",1,1,"Forced Air","Y",6,3,1910,2014,1964,2,"2014-03-28 00:00:00",261000,1258,"2 Story","Average","Shingle",1,0,3995
"1115",1,0,"Forced Air","Y",6,3,1911,NA,1954,2,"2003-11-25 00:00:00",126600,1212,"2 Story","Average","Vinyl Siding",1,0,3809
"1116",1,0,"Forced Air","Y",4,1,1910,NA,1954,2,"2002-10-17 00:00:00",104400,896,"2 Story","Average","Vinyl Siding",1,0,2270
"1117",3,0,"Warm Cool","Y",6,3,1996,2014,2002,1,"2017-10-10 00:00:00",368600,1580,"1 Story","Average","Vinyl Siding",1,0,5609
"1118",1,1,"Forced Air","N",6,3,1965,NA,1973,1,"2000-06-06 00:00:00",119700,1094,"1 Story","Average","Common Brick",1,0,5274
"1119",3,1,"Forced Air","Y",8,4,2012,NA,2014,3,"2016-08-09 00:00:00",400300,2100,"3 Story","Above Average","Brick/Siding",1,0,2906
"1120",3,1,"Forced Air","Y",8,4,2016,NA,2017,2,"2016-12-13 00:00:00",423400,1448,"2 Story","Above Average","Brick/Siding",1,0,2964
"1121",2,1,"Forced Air","Y",5,3,1911,2010,1964,2,"2010-07-26 00:00:00",238500,1248,"2 Story","Average","Vinyl Siding",1,1,4250
"1122",1,1,"Forced Air","Y",7,4,1925,2006,1964,2,"2007-01-22 00:00:00",327000,1574,"2 Story","Average","Vinyl Siding",1,0,5313
"1123",1,0,"Hot Water Rad","N",5,2,1932,NA,1943,1,"1993-09-24 00:00:00",45500,592,"1 Story","Average","Stucco Block",1,0,2352
"1124",2,0,"Forced Air","Y",8,5,1923,2007,1954,1,"2007-10-12 00:00:00",271500,900,"1 Story","Average","Vinyl Siding",1,0,4373
"1125",4,0,"Forced Air","Y",6,6,1925,2007,1964,2,"2012-05-16 00:00:00",277300,2364,"2 Story","Average","Brick/Siding",1,1,6937
"1126",2,1,"Forced Air","Y",6,4,1925,2006,1964,2,"2007-02-15 00:00:00",361900,2052,"2 Story","Average","Vinyl Siding",1,0,5000
"1127",1,0,"Forced Air","Y",8,3,1924,2010,1964,2,"2016-01-15 00:00:00",330100,2160,"2 Story","Average","Vinyl Siding",1,0,6249
"1128",2,1,"Forced Air","Y",6,3,2009,NA,2012,2,"2008-01-08 00:00:00",81900,1368,"2 Story","Above Average","Brick/Siding",1,0,4019
"1129",2,1,"Forced Air","Y",6,3,2004,NA,2008,2,"2013-03-05 00:00:00",256200,1440,"2 Story","Above Average","Vinyl Siding",1,0,4943
"1130",1,1,"Forced Air","Y",6,3,1915,2017,1964,2,"2017-06-29 00:00:00",377200,1288,"2 Story","Average","Stucco",1,0,3452
"1131",2,1,"Forced Air","Y",7,3,1913,2010,1964,2,"2015-11-13 00:00:00",304600,1334,"2 Story","Average","Common Brick",1,0,3139
"1132",2,1,"Forced Air","Y",8,3,1913,2005,1967,2,"2005-02-02 00:00:00",234700,1264,"2 Story","Above Average","Concrete",1,0,3092
"1133",1,2,"Warm Cool","Y",5,3,1961,NA,1964,1,"2002-04-29 00:00:00",163000,1248,"1 Story","Above Average","Common Brick",1,1,5510
"1134",2,1,"Forced Air","Y",6,3,1953,2012,1971,2,"2012-09-28 00:00:00",245800,1254,"2 Story","Average","Common Brick",1,0,3050
"1135",2,0,"Hot Water Rad","Y",6,4,1923,2004,1964,2,"2018-03-20 00:00:00",299600,1454,"2 Story","Average","Vinyl Siding",1,1,6975
"1136",3,1,"Forced Air","Y",6,3,1913,2014,1964,2,"2015-01-27 00:00:00",310100,1400,"2 Story","Average","Vinyl Siding",1,0,6000
"1137",3,1,"Forced Air","Y",7,5,1911,2018,1964,2,"2018-05-24 00:00:00",529200,2400,"2 Story","Average","Vinyl Siding",1,1,5313
"1138",3,1,"Forced Air","Y",9,7,2005,NA,2009,2,"2016-11-28 00:00:00",453900,1904,"2 Story","Above Average","Vinyl Siding",1,0,5009
"1139",3,1,"Forced Air","Y",6,4,2017,NA,2017,2,"2018-01-22 00:00:00",443600,1658,"2 Story","Above Average","Vinyl Siding",1,0,7908
"1140",2,1,"Forced Air","Y",5,3,1915,2011,1964,2,"2012-03-16 00:00:00",236200,1400,"2 Story","Average","Vinyl Siding",1,0,8214
"1141",1,0,"Forced Air","Y",6,3,1921,2004,1967,1,"2016-05-17 00:00:00",312800,1479,"1 Story","Above Average","Common Brick",1,0,4500
"1142",3,0,"Ht Pump","Y",7,4,1925,2006,1967,1,"2006-08-30 00:00:00",392300,1270,"1 Story","Above Average","Vinyl Siding",1,0,6000
"1143",2,0,"Warm Cool","Y",7,3,1951,1978,1970,2,"2006-06-21 00:00:00",264400,1320,"2 Story","Average","Common Brick",1,0,5510
"1144",2,1,"Hot Water Rad","Y",6,3,1957,2007,1974,2,"2006-05-04 00:00:00",357200,3264,"2 Story","Average","Common Brick",1,1,6888
"1145",2,1,"Warm Cool","Y",8,4,1954,NA,1957,1,"1998-10-28 00:00:00",122100,1242,"1 Story","Above Average","Common Brick",1,2,5510
"1146",1,1,"Warm Cool","Y",5,2,1961,NA,1979,1,"1993-08-30 00:00:00",63300,1200,"1 Story","Above Average","Common Brick",1,1,5510
"1147",2,1,"Warm Cool","Y",6,3,1956,NA,1959,1,"1994-12-06 00:00:00",143800,1409,"1 Story","Above Average","Common Brick",1,1,6600
"1148",2,0,"Warm Cool","Y",6,3,1960,NA,1960,1,"2016-06-17 00:00:00",290900,1412,"1 Story","Average","Common Brick",1,1,5268
"1149",2,0,"Warm Cool","Y",6,3,1949,NA,1952,2,"1994-02-08 00:00:00",135400,1248,"2 Story","Above Average","Common Brick",1,1,5880
"1150",1,1,"Hot Water Rad","N",5,2,1939,1989,1947,2,"1997-09-05 00:00:00",119100,1040,"2 Story","Above Average","Stone",1,0,4800
"1151",3,1,"Forced Air","Y",9,4,2010,NA,2012,2,"2011-02-23 00:00:00",256700,1520,"2 Story","Average","Vinyl Siding",1,0,2398
"1152",3,0,"Forced Air","Y",8,4,2010,NA,2012,2,"2015-12-22 00:00:00",305500,1530,"2 Story","Average","Brick/Siding",1,0,2497
"1153",1,0,"Hot Water Rad","N",7,3,1927,NA,1954,2,"2003-01-30 00:00:00",122800,1020,"2 Story","Average","Stucco",1,0,2875
"1154",2,0,"Warm Cool","Y",6,3,1944,2009,1965,2,"2009-05-07 00:00:00",260400,1242,"2 Story","Average","Common Brick",1,0,3300
"1155",1,1,"Hot Water Rad","N",6,3,1927,NA,1943,1,"1992-08-12 00:00:00",81000,840,"1 Story","Average","Vinyl Siding",1,0,5625
"1156",1,0,"Hot Water Rad","Y",6,3,1926,1985,1954,2,"2001-11-29 00:00:00",142600,1512,"2 Story","Average","Vinyl Siding",1,0,8251
"1157",3,1,"Forced Air","Y",7,3,1949,2014,1968,2,"1996-10-02 00:00:00",118300,1296,"2 Story","Average","Common Brick",1,1,7500
"1158",3,0,"Forced Air","Y",7,3,1952,2014,1970,2,"2014-02-28 00:00:00",365700,1960,"2 Story","Average","Common Brick",1,1,4875
"1159",1,0,"Hot Water Rad","N",5,2,1921,NA,1961,1,"1999-03-17 00:00:00",106300,1110,"1 Story","Average","Stucco",1,0,7100
"1160",2,1,"Hot Water Rad","N",8,2,1945,NA,1945,1.5,"2000-10-19 00:00:00",138700,1218,"1.5 Story Fin","Average","Common Brick",1,1,6000
"1161",1,0,"Forced Air","Y",5,2,1931,2007,1954,1,"2008-06-11 00:00:00",230300,962,"1 Story","Average","Vinyl Siding",1,1,5500
"1162",1,0,"Hot Water Rad","N",7,2,1944,NA,1944,2,"2002-04-11 00:00:00",118600,1200,"2 Story","Average","Common Brick",1,0,5450
"1163",2,0,"Forced Air","Y",6,4,1965,2014,1980,1,"2014-05-15 00:00:00",253900,1008,"1 Story","Average","Brick/Siding",1,0,4313
"1164",1,0,"Forced Air","Y",6,2,1921,2013,1964,1,"2014-04-08 00:00:00",227000,929,"1 Story","Average","Vinyl Siding",1,0,3832
"1165",1,0,"Forced Air","N",4,2,1921,NA,1943,1,"2013-08-06 00:00:00",150700,747,"1 Story","Average","Vinyl Siding",1,0,3834
"1166",3,0,"Forced Air","Y",8,5,1921,2008,1964,1,"2015-10-13 00:00:00",311100,783,"1 Story","Average","Vinyl Siding",1,0,6038
"1167",1,0,"Hot Water Rad","N",5,3,1921,NA,1954,1,"2018-03-16 00:00:00",197200,600,"1 Story","Average","Vinyl Siding",1,0,4313
"1168",3,0,"Forced Air","Y",10,4,2005,NA,2012,2,"2005-10-27 00:00:00",396100,1584,"2 Story","Above Average","Common Brick",1,0,4313
"1169",1,1,"Warm Cool","Y",5,3,1979,NA,1990,1,"1992-07-15 00:00:00",104700,1056,"1 Story","Average","Common Brick",1,0,4032
"1170",2,0,"Forced Air","Y",5,3,1949,2016,1968,2,"2016-05-20 00:00:00",323800,1110,"2 Story","Average","Vinyl Siding",1,0,8625
"1171",1,1,"Hot Water Rad","N",5,1,1935,1959,1950,1,"2002-06-06 00:00:00",87800,748,"1 Story","Average","Common Brick",1,0,4876
"1172",1,1,"Warm Cool","Y",7,4,1964,1975,1974,1,"2002-12-06 00:00:00",186800,1096,"1 Story","Above Average","Common Brick",1,1,3892
"1173",1,0,"Forced Air","Y",4,2,1930,2014,1964,1,"2017-07-31 00:00:00",267500,740,"1 Story","Average","Vinyl Siding",1,0,2885
"1174",1,0,"Hot Water Rad","N",5,2,1938,NA,1954,2,"2006-01-06 00:00:00",232500,1080,"2 Story","Average","Brick Veneer",1,0,6080
"1175",1,0,"Warm Cool","N",7,3,1950,NA,1969,1,"1995-06-30 00:00:00",96500,725,"1 Story","Above Average","Common Brick",1,1,4675
"1176",2,0,"Warm Cool","Y",5,2,1964,NA,1967,1,"2005-02-25 00:00:00",387500,953,"1 Story","Above Average","Common Brick",1,1,4675
"1177",2,0,"Forced Air","Y",7,3,1959,NA,1978,1,"2017-06-29 00:00:00",371200,1260,"1 Story","Above Average","Common Brick",1,1,4923
"1178",1,0,"Forced Air","N",5,2,1908,1985,1954,2,"2001-12-03 00:00:00",67000,960,"2 Story","Average","Brick/Siding",1,0,3500
"1179",2,0,"Forced Air","Y",5,3,1978,NA,1989,1,"2005-04-13 00:00:00",209700,1056,"1 Story","Average","Aluminum",1,0,11840
"1180",4,0,"Forced Air","Y",7,4,1928,2015,1964,2,"2015-03-18 00:00:00",362500,1410,"2 Story","Average","Common Brick",1,0,4824
"1181",3,1,"Forced Air","Y",7,3,1931,2017,1964,2,"2018-01-12 00:00:00",427200,1440,"2 Story","Average","Brick/Siding",1,1,2803
"1182",1,0,"Hot Water Rad","Y",4,3,1922,2006,1959,1,"2018-04-19 00:00:00",306500,913,"1 Story","Fair Quality","Vinyl Siding",1,0,4323
"1183",1,0,"Hot Water Rad","N",5,2,1923,NA,1959,1,"2018-03-27 00:00:00",248700,1032,"1 Story","Fair Quality","Vinyl Siding",1,0,9488
"1184",3,1,"Forced Air","Y",8,4,2014,NA,2015,2,"2014-10-08 00:00:00",322500,1392,"2 Story","Above Average","Brick/Siding",1,0,2228
"1185",1,1,"Forced Air","Y",5,3,1963,NA,1971,2,"2015-12-10 00:00:00",253700,1152,"2 Story","Average","Common Brick",1,0,3214
"1186",1,0,"Hot Water Rad","N",5,2,1926,NA,1943,1,"2018-05-17 00:00:00",195600,622,"1 Story","Average","Aluminum",1,0,4800
"1187",1,0,"Hot Water Rad","N",4,2,1926,2003,1947,1,"2006-05-19 00:00:00",194800,651,"1 Story","Fair Quality","Aluminum",1,0,4800
"1188",3,0,"Forced Air","Y",10,5,1911,2009,1964,2,"2009-11-13 00:00:00",265300,1407,"2 Story","Average","Common Brick",1,0,4500
"1189",1,0,"Warm Cool","Y",8,3,1912,1996,1954,2,"2004-02-27 00:00:00",161300,1330,"2 Story","Average","Common Brick",1,0,4500
"1190",2,1,"Forced Air","Y",9,3,1911,2005,1967,2,"2018-05-30 00:00:00",428300,1890,"2 Story","Above Average","Vinyl Siding",1,0,3300
"1191",2,1,"Forced Air","Y",9,3,2004,NA,2009,2,"2004-12-06 00:00:00",248700,1649,"2.5 Story Fin","Good Quality","Vinyl Siding",1,0,3300
"1192",3,0,"Forced Air","Y",7,4,2003,2018,2007,1,"2017-12-21 00:00:00",361800,864,"1 Story","Average","Vinyl Siding",1,0,5000
"1193",2,0,"Forced Air","Y",7,3,2009,NA,2012,1,"2002-03-05 00:00:00",62100,1456,"1 Story","Above Average","Brick/Siding",1,0,3800
"1194",1,1,"Forced Air","N",6,3,1969,NA,1976,2,"2014-12-23 00:00:00",207100,1315,"2 Story","Average","Common Brick",1,0,2500
"1195",1,0,"Forced Air","Y",7,2,1927,2008,1954,1,"2008-09-04 00:00:00",217400,804,"1 Story","Average","Stucco",1,0,6000
"1196",4,1,"Forced Air","Y",9,4,1950,2001,1969,2,"2012-08-21 00:00:00",286500,1776,"2 Story","Average","Common Brick",1,1,10313
"1197",3,1,"Forced Air","Y",8,4,2016,NA,2017,2,"2016-11-02 00:00:00",423400,1620,"2 Story","Above Average","Brick/Siding",1,0,2500
"1198",2,2,"Forced Air","Y",7,3,1996,NA,1999,2,"2015-10-09 00:00:00",290700,1776,"2 Story","Average","Vinyl Siding",1,1,4200
"1199",3,1,"Forced Air","Y",6,3,1940,2010,1964,2,"2011-04-13 00:00:00",234000,1092,"2 Story","Average","Vinyl Siding",1,0,5904
"1200",2,1,"Hot Water Rad","N",4,2,1924,NA,1943,1,"2018-01-08 00:00:00",210600,572,"1 Story","Average","Wood Siding",1,0,3106
"1201",1,0,"Hot Water Rad","N",4,2,1922,NA,1936,1,"2005-04-06 00:00:00",133200,894,"1 Story","Fair Quality","Shingle",1,0,2760
"1202",3,1,"Forced Air","Y",7,3,1997,2010,2003,3,"2010-05-18 00:00:00",232300,1848,"3 Story","Average","Vinyl Siding",1,0,2954
"1203",2,1,"Forced Air","Y",6,4,1910,2016,1964,3,"2016-06-24 00:00:00",343800,1530,"2 Story","Average","Vinyl Siding",1,0,2851
"1204",2,0,"Forced Air","Y",6,3,1930,2005,1954,1,"2005-10-31 00:00:00",276300,738,"1 Story","Average","Stone/Siding",1,1,2500
"1205",2,0,"Forced Air","Y",6,3,1926,2015,1959,1,"2015-12-28 00:00:00",315800,1408,"1 Story","Fair Quality","Stone/Siding",1,0,5000
"1206",1,0,"Hot Water Rad","Y",4,2,1926,2003,1947,1,"2018-05-02 00:00:00",185000,748,"1 Story","Fair Quality","Wood Siding",1,0,5000
"1207",2,0,"Warm Cool","Y",8,4,1967,NA,1974,1,"2008-01-28 00:00:00",325100,1140,"1 Story","Average","Common Brick",1,0,4905
"1208",1,1,"Warm Cool","Y",5,2,1952,1992,1962,1,"1994-09-01 00:00:00",119100,1449,"1 Story","Average","Common Brick",1,1,5750
"1209",3,1,"Forced Air","Y",8,5,1928,2012,1964,2,"2013-02-08 00:00:00",293900,1788,"2 Story","Average","Vinyl Siding",1,0,5074
"1210",1,1,"Hot Water Rad","Y",6,3,1928,2004,1964,1,"2004-09-01 00:00:00",227100,1006,"1 Story","Average","Stone Veneer",1,0,5028
"1211",2,0,"Hot Water Rad","Y",7,4,1939,NA,1954,1.75,"2016-11-29 00:00:00",251900,2240,"2 Story","Average","Common Brick",1,1,4949
"1212",3,1,"Forced Air","Y",8,4,2014,NA,2015,2,"2014-09-09 00:00:00",325400,1392,"2 Story","Above Average","Brick/Siding",1,0,9992
"1213",3,1,"Forced Air","Y",8,4,2014,NA,2015,2,"2014-09-15 00:00:00",325800,1392,"2 Story","Above Average","Brick/Siding",1,0,9891
"1214",2,0,"Forced Air","Y",4,2,1928,2007,1964,1,"2008-03-18 00:00:00",297700,946,"1 Story","Average","Vinyl Siding",1,0,4000
"1215",2,0,"Warm Cool","Y",6,3,1978,2017,1989,1,"2018-04-30 00:00:00",410600,1104,"1 Story","Average","Wood Siding",1,0,6000
"1216",2,1,"Warm Cool","Y",7,3,2003,NA,2005,2,"2017-05-01 00:00:00",306600,1472,"2 Story","Average","Vinyl Siding",1,0,4000
"1217",1,0,"Forced Air","Y",4,2,1928,2014,1964,1,"2014-02-25 00:00:00",185900,609,"1 Story","Average","Vinyl Siding",1,0,2800
"1218",3,0,"Forced Air","Y",6,2,1928,2012,1964,1,"2012-07-09 00:00:00",217100,844,"1 Story","Average","Stucco",1,0,3200
"1219",3,1,"Forced Air","Y",8,4,2011,NA,2013,2,"2011-08-04 00:00:00",270200,1618,"2 Story","Above Average","Brick/Siding",1,0,3500
"1220",1,1,"Hot Water Rad","N",9,3,1924,NA,1943,1,"2000-06-02 00:00:00",96100,977,"1 Story","Average","Stucco",1,0,4550
"1221",2,1,"Warm Cool","Y",7,3,1963,NA,1973,1,"2018-03-15 00:00:00",331600,1470,"1 Story","Above Average","Common Brick",1,1,8800
"1222",4,0,"Forced Air","Y",8,5,1965,2017,1980,1,"2018-02-01 00:00:00",440800,1088,"1 Story","Average","Common Brick",1,1,4360
"1223",1,0,"Hot Water Rad","N",5,3,1926,NA,1943,2,"2018-06-13 00:00:00",142000,1312,"2 Story","Average","Stucco",1,1,5137
"1224",3,1,"Forced Air","Y",7,4,2015,NA,2016,2,"2016-05-02 00:00:00",414700,1616,"2 Story","Above Average","Brick/Siding",1,0,3090
"1225",2,1,"Warm Cool","Y",7,3,2001,2017,2006,2,"2017-10-31 00:00:00",383800,2940,"2 Story","Average","Vinyl Siding",1,0,7000
"1226",2,1,"Forced Air","Y",9,4,1930,2006,1964,2,"2006-02-21 00:00:00",364800,1847,"2 Story","Average","Common Brick",1,0,7932
"1227",2,1,"Forced Air","Y",6,3,2016,NA,2017,2,"2016-12-28 00:00:00",371400,1576,"2 Story","Above Average","Brick/Siding",1,0,2625
"1228",4,1,"Warm Cool","Y",8,5,2006,NA,2010,2,"2006-08-18 00:00:00",403600,1900,"2 Story","Above Average","Brick/Siding",1,1,2625
"1229",3,0,"Forced Air","Y",7,4,1925,2018,1964,1,"2018-05-29 00:00:00",395700,820,"1 Story","Average","Wood Siding",1,0,2000
"1230",3,0,"Forced Air","Y",6,4,1943,2011,1964,1.5,"2012-06-13 00:00:00",227400,1080,"1.5 Story Fin","Average","Common Brick",1,1,3600
"1231",2,0,"Forced Air","Y",6,3,1910,NA,1954,2,"2010-01-13 00:00:00",179500,1182,"2 Story","Average","Stone/Siding",1,0,3500
"1232",1,1,"Forced Air","Y",7,4,1951,2016,1970,2,"2016-06-10 00:00:00",290700,1428,"2 Story","Average","Stone/Siding",1,0,4313
"1233",2,1,"Forced Air","Y",8,4,2014,NA,2015,2,"2015-02-03 00:00:00",326100,1656,"2 Story","Average","Vinyl Siding",1,0,4000
"1234",1,1,"Forced Air","Y",6,3,1908,2004,1964,2,"2009-07-24 00:00:00",223300,1456,"2 Story","Average","Vinyl Siding",1,0,4000
"1235",1,1,"Hot Water Rad","N",10,3,1922,NA,1954,2,"2017-12-27 00:00:00",370200,1850,"2 Story","Average","Vinyl Siding",1,0,3289
"1236",2,0,"Hot Water Rad","Y",8,4,1915,1951,1957,2,"2018-06-19 00:00:00",720100,2256,"2 Story","Above Average","Common Brick",1,0,10576
"1237",1,0,"Hot Water Rad","N",5,3,1911,NA,1954,2,"1997-08-20 00:00:00",71600,1330,"2 Story","Average","Shingle",1,0,6580
"1238",1,1,"Forced Air","Y",6,3,1909,2011,1964,2,"2011-09-29 00:00:00",251900,1720,"2 Story","Average","Stone/Siding",1,0,7000
